STATION_ID,EXTERNAL_LOCATION_ID,EXTERNAL_PARAMETER_ID,TIMESTEP_HOUR,UNIT,IMPORT_SOURCE,THRESHOLD_LOW,THRESHOLD_YELLOW,THRESHOLD_ORANGE,THRESHOLD_RED,THRESHOLD_WATERINTAKE,THRESHOLD_NAVIGATION,THRESHOLD_MEAN,THRESHOLD_P05,THRESHOLD_P10,THRESHOLD_P90,THRESHOLD_P95,IMPORT,LATITUDE,LONGITUDE,ALTITUDE,TYPE,COUNTRY,ORGANIZATION,SUBBASIN
93,4638148B18E69F759A31CF738A0B4EA1FC93408D,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-25.592701,-54.593363,,,Argentina,INA,Rio Parana
79,FB7404060DA544222C32F7A19374FB217127E928,CD59B39DBBD02109859570B58EAA33621CD1F85B,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-31.4,-58.0166666666667,,,Argentina,INA,Rio Uruguay
88,FAAC49BA633EFF325BE5D2BA81BE14574A268ABA,E1BC0D40B78608E3806DA51ED4F5CDE1852EC46E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-27.482557,-56.727244,,,Argentina,INA,Rio Parana
20,A0B3D2485864049356783CD1DE136A84768E9284,E1BC0D40B78608E3806DA51ED4F5CDE1852EC46E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-27.4833333333333,-58.9333333333333,,,Argentina,INA,Rio Parana
68,C2C298DAC1EBB179763E064D213E671B4B199F42,E1BC0D40B78608E3806DA51ED4F5CDE1852EC46E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-28.55,-56.0333333333333,,,Argentina,INA,Rio Uruguay
72,5D4AF2886B4D79302D1F3F2EE3F33420865A2411,E1BC0D40B78608E3806DA51ED4F5CDE1852EC46E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-29.7166666666667,-57.0833333333333,,,Argentina,INA,Rio Uruguay
92,317ECC87DECEDF9F8864FBC9C4EE7E2847D631D1,E1BC0D40B78608E3806DA51ED4F5CDE1852EC46E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-25.4,-54.583,,,Argentina,INA,Rio Parana
55,B76F89BC3A30F644310F1CC4C611C7EA6047DA7A,E1BC0D40B78608E3806DA51ED4F5CDE1852EC46E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-25.3666666666667,-57.65,,,Argentina,INA,Rio Paraguay
78,ACDBC2528E4886B90A5EE42C12B561ADAD76C29C,E1BC0D40B78608E3806DA51ED4F5CDE1852EC46E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-31.27547,-57.936945,,,Argentina,INA,Rio Uruguay
79,FB7404060DA544222C32F7A19374FB217127E928,E1BC0D40B78608E3806DA51ED4F5CDE1852EC46E,744.0,cubic metres per second,WHOS,,,,,,,,,,,,True,-31.4,-58.0166666666667,,,Argentina,INA,Rio Uruguay
