,STATION_ID,STATION_NAME,STATION_SHORTNAME,TOOLTIP,LATITUDE,LONGITUDE,ALTITUDE,TYPE,COUNTRY,ORGANIZATION,SUBBASIN
1962,0-76-4-60680000,PONTE MEIA PONTE,PONTEMEIAPON,PONTE MEIA PONTE,-18.3489,-49.6017,,,Brazil,WHOS,Rio Parana
1963,0-76-4-61198100,CGH ANIL JUSANTE,CGHANILJUSAN,CGH ANIL JUSANTE,-20.8242,-45.0639,,,Brazil,WHOS,Rio Parana
1964,0-76-4-71383300,UHE CAMPOS NOVOS MONTANTE 1,UHECAMPOSNOV,UHE CAMPOS NOVOS MONTANTE 1,-27.4858,-50.3917,,,Brazil,WHOS,Rio Uruguay
1965,19098,TOCOS,TOCOS,TOCOS,-22.749242,-44.125378,,,Brazil,SAR - Agência Nacional de Águas (ANA),
1966,0-76-4-62265100,UHE HENRY BORDEN RIO DE PEDRAS JUSANTE,UHEHENRYBORD,UHE HENRY BORDEN RIO DE PEDRAS JUSANTE,-23.8172,-46.5203,,,Brazil,WHOS,Rio Parana
1967,0-76-4-20000900,RIO MARANHAO,RIOMARANHAO,RIO MARANHAO,-15.49,-47.6858,,,Brazil,WHOS,
1968,0-76-4-85438510,PONTE VACACAI MIRIM CPRM,PONTEVACACAI,PONTE VACACAI MIRIM CPRM,-29.8011,-53.3681,,,Brazil,WHOS,
1969,0-76-4-81200000,CAPELA DA RIBEIRA,CAPELADARIBE,CAPELA DA RIBEIRA,-24.6556,-48.9997,,,Brazil,WHOS,
1970,0-76-0-4119806000000265,PLANALTO,PLANALTO,PLANALTO,-25.72194443,-53.74805555,,,Brazil,INMET,Rio Parana
1971,2201,A° El Soberbio-Pje La Lechuza,A°ElSoberbio,A° El Soberbio-Pje La Lechuza,-27.2572222222222,-54.2355555555556,,,Argentina,INA,Rio Uruguay
1972,0-76-4-56610000,RIO PIRACICABA,RIOPIRACICAB,RIO PIRACICABA,-19.9317,-43.1731,,,Brazil,WHOS,
1973,0-76-4-88260000,PASSO DAS PEDRAS,PASSODASPEDR,PASSO DAS PEDRAS,-32.5194,-53.4558,,,Brazil,WHOS,
1974,0-76-4-73560000,PCH CONTESTADO JUSANTE,PCHCONTESTAD,PCH CONTESTADO JUSANTE,-26.6764,-51.7217,,,Brazil,WHOS,Rio Uruguay
1975,0-76-4-61487000,PCH CRISTINA BARRAMENTO,PCHCRISTINAB,PCH CRISTINA BARRAMENTO,-22.1619,-45.2772,,,Brazil,WHOS,Rio Parana
1976,0-76-4-3055018,CABECEIRA SAICA ROSARIO DO SUL,CABECEIRASAI,CABECEIRA SAICA ROSARIO DO SUL,-30.2269,-55.1553,,,Brazil,WHOS,Rio Uruguay
1977,0-76-4-62760800,PCH SANTANA MONTANTE 2,PCHSANTANAMO,PCH SANTANA MONTANTE 2,-22.1244,-47.9319,,,Brazil,WHOS,Rio Parana
1978,0-76-4-86195000,PCH CAZUZA FERREIRA BARRAMENTO,PCHCAZUZAFER,PCH CAZUZA FERREIRA BARRAMENTO,-29.0206,-50.7314,,,Brazil,WHOS,
1979,19022,CORUMBA-4,CORUMBA-4,CORUMBA-4,-16.3227778,-48.1875,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
1980,19045,TRÊS IRMÃOS,TRÊSIRMÃOS,TRÊS IRMÃOS,-20.6833333,-51.3166667,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
1981,0-76-4-73692100,PCH FAXINAL DOS GUEDES MONTANTE,PCHFAXINALDO,PCH FAXINAL DOS GUEDES MONTANTE,-26.7711,-52.1917,,,Brazil,WHOS,Rio Uruguay
1982,0-76-4-61898500,PCH EMAS NOVA MONTANTE SITIO AGROCERES,PCHEMASNOVAM,PCH EMAS NOVA MONTANTE SITIO AGROCERES,-21.9269,-47.3253,,,Brazil,WHOS,Rio Parana
1983,0-76-4-61009001,UHE CAMARGOS BOM JARDIM DE MINAS,UHECAMARGOSB,UHE CAMARGOS BOM JARDIM DE MINAS,-21.9478,-44.1953,,,Brazil,WHOS,Rio Parana
1984,0-76-4-65010000,FAZENDINHA,FAZENDINHA,FAZENDINHA,-25.5192,-49.1456,,,Brazil,WHOS,Rio Parana
1985,0-76-0-4216503000000336,SAO JOAQUIM,SAOJOAQUIM,SAO JOAQUIM,-28.27564,-49.934617,,,Brazil,INMET,Rio Uruguay
1986,0-76-4-60182000,FAZENDA PALMEIRA,FAZENDAPALME,FAZENDA PALMEIRA,-16.6658,-47.2314,,,Brazil,WHOS,Rio Parana
1987,0-76-4-58335000,UHE NILO PECANHA LIDICE,UHENILOPECAN,UHE NILO PECANHA LIDICE,-22.8319,-44.1972,,,Brazil,WHOS,
1988,0-76-4-60473000,PIPIRIPAU FRINOCAP - DF 230,PIPIRIPAUFRI,PIPIRIPAU FRINOCAP - DF 230,-15.6572,-47.6247,,,Brazil,WHOS,Rio Parana
1989,0-76-4-40100000,PORTO DAS ANDORINHAS,PORTODASANDO,PORTO DAS ANDORINHAS,-19.2814,-45.2753,,,Brazil,WHOS,
1990,0-76-0-5100607000000284,ALTO TAQUARI,ALTOTAQUARI,ALTO TAQUARI,-17.8411111,-53.28944444,,,Brazil,INMET,Rio Paraguay
1991,0-76-4-86510000,MUCUM,MUCUM,MUCUM,-29.1672,-51.8686,,,Brazil,WHOS,
1992,0-76-4-66010000,BARRA DO BUGRES,BARRADOBUGRE,BARRA DO BUGRES,-15.0761,-57.1819,,,Brazil,WHOS,Rio Paraguay
1993,2111,Río Salado – RP51 (Achupallas),RíoSalado–RP,Río Salado – RP51 (Achupallas),-35.0880555555556,-60.1088888888889,,,Argentina,INA,Rio de la Plata
1994,0-76-4-86410800,PCH DA ILHA AFLUENTE,PCHDAILHAAFL,PCH DA ILHA AFLUENTE,-28.7983,-51.4744,,,Brazil,WHOS,
1995,0-76-4-60453000,UHE CORUMBA III MON.FAZENDA CACHOEIRA,UHECORUMBAII,UHE CORUMBA III MON.FAZENDA CACHOEIRA,-16.6022,-48.0989,,,Brazil,WHOS,Rio Parana
1996,0-76-4-65954400,PCH VILA GALUPO BARRAMENTO,PCHVILAGALUP,PCH VILA GALUPO BARRAMENTO,-26.0617,-52.9222,,,Brazil,WHOS,Rio Parana
1997,0-76-4-62560000,UHE BARRA BONITA LARANJAL PAULISTA,UHEBARRABONI,UHE BARRA BONITA LARANJAL PAULISTA,-22.9575,-47.8208,,,Brazil,WHOS,Rio Parana
1998,0-76-0-3505401000000393,BARRA DO TURVO,BARRADOTURVO,BARRA DO TURVO,-24.96277777,-48.41638888,,,Brazil,INMET,
1999,0-76-4-58041000,UHE PARAIBUNA SAO LUIZ DO PARAITINGA,UHEPARAIBUNA,UHE PARAIBUNA SAO LUIZ DO PARAITINGA,-23.2375,-45.3064,,,Brazil,WHOS,
2000,0-76-4-74200980,PCH RONCADOR MONTANTE,PCHRONCADORM,PCH RONCADOR MONTANTE,-26.4692,-53.3094,,,Brazil,WHOS,Rio Uruguay
2001,0-76-0-3303906000000121,PICO DO COUTO,PICODOCOUTO,PICO DO COUTO,-22.46472222,-43.29138888,,,Brazil,INMET,
2002,0-76-4-60478477,RIBEIRAO MARIA PEREIRA,RIBEIRAOMARI,RIBEIRAO MARIA PEREIRA,-16.0422,-47.8486,,,Brazil,WHOS,Rio Parana
2003,0-76-1-4304606000W83952,CANOAS,CANOAS,CANOAS,-29.93,-51.13,,,Brazil,WHOS,
2004,0-76-4-86447000,UHE MONTE CLARO BALSA DO PRATA,UHEMONTECLAR,UHE MONTE CLARO BALSA DO PRATA,-28.9714,-51.4611,,,Brazil,WHOS,
2005,0-76-4-2043005,CONSELHEIRO LAFAIETE,CONSELHEIROL,CONSELHEIRO LAFAIETE,-20.625,-43.7536,,,Brazil,WHOS,
2006,0-76-4-61895075,PCH SAO JOAQUIM JUSANTE,PCHSAOJOAQUI,PCH SAO JOAQUIM JUSANTE,-21.8744,-46.8922,,,Brazil,WHOS,Rio Parana
2007,47,Martín García,MartínGarcía,Martín García,-34.1902896924007,-58.2530455191105,,,Argentina,INA,Rio de la Plata
2008,0-76-4-66650000,SAO JOSE DO PIQUIRI,SAOJOSEDOPIQ,SAO JOSE DO PIQUIRI,-17.2917,-56.3872,,,Brazil,WHOS,Rio Paraguay
2009,0-76-4-83601000,PCH ALTO BENEDITO NOVO I JUSANTE,PCHALTOBENED,PCH ALTO BENEDITO NOVO I JUSANTE,-26.7839,-49.4181,,,Brazil,WHOS,
2010,0-76-4-81168000,PCH CATAS ALTAS I MONTANTE 1,PCHCATASALTA,PCH CATAS ALTAS I MONTANTE 1,-24.4842,-49.1136,,,Brazil,WHOS,
2011,19084,G. P. SOUZA,G.P.SOUZA,G. P. SOUZA,-25.1366667,-48.8775,,,Brazil,SAR - Agência Nacional de Águas (ANA),
2012,0-76-4-61424900,UHE FURNAS RIO SAPUCAI,UHEFURNASRIO,UHE FURNAS RIO SAPUCAI,-21.5861,-45.6631,,,Brazil,WHOS,Rio Parana
2013,0-76-1-4314407000W83984,PELOTAS,PELOTAS,PELOTAS,-31.72,-52.32,,,Brazil,WHOS,
2014,0-76-4-15043000,UHE GUAPORE MONTANTE 1,UHEGUAPOREMO,UHE GUAPORE MONTANTE 1,-15.0594,-58.9106,,,Brazil,WHOS,
2015,0-76-4-64215080,UHE JURUMIRIM BARRAMENTO,UHEJURUMIRIM,UHE JURUMIRIM BARRAMENTO,-23.21,-49.2292,,,Brazil,WHOS,Rio Parana
2016,0-76-4-72816100,PCH LINHA RICA BARRAMENTO,PCHLINHARICA,PCH LINHA RICA BARRAMENTO,-27.1194,-51.4069,,,Brazil,WHOS,Rio Uruguay
2017,0-76-4-85500990,PCH COLORADO BARRAMENTO,PCHCOLORADOB,PCH COLORADO BARRAMENTO,-28.6211,-52.9353,,,Brazil,WHOS,
2018,0-76-4-2853054,CGH IGREJINHA BARRAMENTO,CGHIGREJINHA,CGH IGREJINHA BARRAMENTO,-28.7953,-53.9714,,,Brazil,WHOS,Rio Uruguay
2019,0-76-4-66056000,FAZENDA SANTA RITA DO SEPOTUBA,FAZENDASANTA,FAZENDA SANTA RITA DO SEPOTUBA,-15.2308,-57.6981,,,Brazil,WHOS,Rio Paraguay
2020,0-76-4-26057000,CHACARA BOA VISTA,CHACARABOAVI,CHACARA BOA VISTA,-14.5342,-52.3314,,,Brazil,WHOS,
2021,0-76-4-88690050,ECLUSA SAO GONCALO,ECLUSASAOGON,ECLUSA SAO GONCALO,-31.8111,-52.3892,,,Brazil,WHOS,
2022,0-76-4-25200000,ARUANA,ARUANA,ARUANA,-14.9128,-51.0814,,,Brazil,WHOS,
2023,0-76-4-86160010,PASSO TAINHAS JAQUIRANA,PASSOTAINHAS,PASSO TAINHAS JAQUIRANA,-28.8681,-50.4561,,,Brazil,WHOS,
2024,0-76-4-61810800,UHE EUCLIDES DA CUNHA RIO BOM JESUS,UHEEUCLIDESD,UHE EUCLIDES DA CUNHA RIO BOM JESUS,-21.5308,-46.6178,,,Brazil,WHOS,Rio Parana
2025,0-76-4-64219200,UHE PIRAJU JUSANTE,UHEPIRAJUJUS,UHE PIRAJU JUSANTE,-23.1603,-49.3786,,,Brazil,WHOS,Rio Parana
2026,0-76-4-61890000,PCH EMAS NOVA FAZENDA SANTA TEREZA,PCHEMASNOVAF,PCH EMAS NOVA FAZENDA SANTA TEREZA,-22.025,-47.2872,,,Brazil,WHOS,Rio Parana
2027,0-76-4-60655500,PCH ROCHEDO MONTANTE 1,PCHROCHEDOMO,PCH ROCHEDO MONTANTE 1,-17.1939,-49.1208,,,Brazil,WHOS,Rio Parana
2028,0-76-4-74120750,PCH MATA COBRA MONTANTE 1,PCHMATACOBRA,PCH MATA COBRA MONTANTE 1,-28.2653,-52.8969,,,Brazil,WHOS,Rio Uruguay
2029,0-76-4-2146112,PCH WALTER ROSSI (ANTAS II) BAR.DO CIPO,PCHWALTERROS,PCH WALTER ROSSI (ANTAS II) BAR.DO CIPO,-21.8528,-46.6094,,,Brazil,WHOS,Rio Parana
2030,2822,Río Pilcomayo - El Raúl,RíoPilcomayo,Río Pilcomayo - El Raúl,-22.65,-62.2163888888889,,,Argentina,INA,Rio Paraguay
2031,1042,Arerunguá,Arerunguá,Arerunguá,-31.663054,-56.618974,,,Uruguay,INA,Rio Uruguay
2032,881,San Vicente,SanVicente,San Vicente,-35.0411111111111,-58.4094444444444,,,Argentina,INA,Rio de la Plata
2033,931,basavilbaso,basavilbaso,basavilbaso,-32.3733333333333,-58.8866666666667,,,Argentina,INA,Rio Parana
2034,1034,Paso del Remanso,PasodelReman,Paso del Remanso,-30.223953,-56.66754,,,Uruguay,INA,Rio Uruguay
2035,0-76-4-18409000,PASSAGEM DA BR-309,PASSAGEMDABR,PASSAGEM DA BR-309,-14.6111,-53.9986,,,Brazil,WHOS,
2036,0-76-4-65260001,PCH DEV. DO RIO JORDAO FOZ DO CACHOEIRA,PCHDEV.DORIO,PCH DEV. DO RIO JORDAO FOZ DO CACHOEIRA,-26.5875,-50.7283,,,Brazil,WHOS,Rio Parana
2037,1067,Cazadores Correntinos,CazadoresCor,Cazadores Correntinos,-29.98349,-58.295964,,,Argentina,INA,Rio Parana
2038,0-76-4-74201000,PCH RONCADOR BARRAMENTO,PCHRONCADORB,PCH RONCADOR BARRAMENTO,-26.4628,-53.3164,,,Brazil,WHOS,Rio Uruguay
2039,28,Hernandarias,Hernandarias,Hernandarias,-31.22650904,-59.99193936,,,Argentina,INA,Rio Parana
2040,0-76-4-60680004,UHE SAO SIMAO RIO MEIA PONTE,UHESAOSIMAOR,UHE SAO SIMAO RIO MEIA PONTE,-18.4775,-49.615,,,Brazil,WHOS,Rio Parana
2041,0-76-4-81169550,PCH CATAS ALTAS I JUSANTE,PCHCATASALTA,PCH CATAS ALTAS I JUSANTE,-24.6114,-49.1267,,,Brazil,WHOS,
2042,1050,Arapey Grande,ArapeyGrande,Arapey Grande,-30.9982,-57.485838,,,Uruguay,INA,Rio Uruguay
2043,0-76-4-58512040,UHE PICADA MONTANTE 1,UHEPICADAMON,UHE PICADA MONTANTE 1,-21.7767,-43.6044,,,Brazil,WHOS,
2044,0-76-4-84030000,PCH ANGELINA JUSANTE,PCHANGELINAJ,PCH ANGELINA JUSANTE,-27.4167,-48.9544,,,Brazil,WHOS,
2045,0-76-4-58218000,UHE FUNIL MONTANTE 2,UHEFUNILMONT,UHE FUNIL MONTANTE 2,-22.6617,-45.0125,,,Brazil,WHOS,
2046,0-76-4-70840080,UHE BARRA GRANDE BARRAMENTO,UHEBARRAGRAN,UHE BARRA GRANDE BARRAMENTO,-27.78,-51.1917,,,Brazil,WHOS,Rio Uruguay
2047,0-76-4-86507000,PCH COTIPORA JUSANTE,PCHCOTIPORAJ,PCH COTIPORA JUSANTE,-28.9722,-51.7558,,,Brazil,WHOS,
2048,0-76-4-62674000,PCH SALTO GRANDE PEDRAS DE OURO,PCHSALTOGRAN,PCH SALTO GRANDE PEDRAS DE OURO,-23.0039,-46.7653,,,Brazil,WHOS,Rio Parana
2049,0-76-4-83610000,PCH ALTO BENEDITO NOVO JUSANTE,PCHALTOBENED,PCH ALTO BENEDITO NOVO JUSANTE,-26.7819,-49.3972,,,Brazil,WHOS,
2050,19078,JACUI,JACUI,JACUI,-29.067,-53.2,,,Brazil,SAR - Agência Nacional de Águas (ANA),
2051,0-76-4-60479230,BARRAGEM LAGO PARANOA,BARRAGEMLAGO,BARRAGEM LAGO PARANOA,-15.7972,-47.7842,,,Brazil,WHOS,Rio Parana
2052,0-76-0-3518859000000346,PRADOPOLIS,PRADOPOLIS,PRADOPOLIS,-21.33833333,-48.11388888,,,Brazil,INMET,Rio Parana
2053,0-76-4-64241500,PCH PESQUEIRO JUSANTE,PCHPESQUEIRO,PCH PESQUEIRO JUSANTE,-24.1189,-49.6261,,,Brazil,WHOS,Rio Parana
2054,0-76-4-42480400,PCH UNAI BAIXO CORREGO SANTA MARIA,PCHUNAIBAIXO,PCH UNAI BAIXO CORREGO SANTA MARIA,-16.1783,-47.0028,,,Brazil,WHOS,
2055,0-76-4-58358000,UEL SANTA CECILIA RES. SANTANA BARRAMENTO,UELSANTACECI,UEL SANTA CECILIA RES. SANTANA BARRAMENTO,-22.5314,-43.8186,,,Brazil,WHOS,
2056,0-76-4-74200500,PCH GARCA BRANCA MONTANTE,PCHGARCABRAN,PCH GARCA BRANCA MONTANTE,-26.5406,-53.4375,,,Brazil,WHOS,Rio Uruguay
2057,0-76-4-71385400,PCH ADO POPINHAK PONTE ALTA DO SUL,PCHADOPOPINH,PCH ADO POPINHAK PONTE ALTA DO SUL,-27.4858,-50.3917,,,Brazil,WHOS,Rio Uruguay
2058,19005,M. MORAES,M.MORAES,M. MORAES,-20.2877778,-47.0577778,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
2059,0-76-0-1381098000000370,SANTO ANTONIO DO LESTE,SANTOANTONIO,SANTO ANTONIO DO LESTE,-14.92777777,-53.8836111,,,Brazil,INMET,
2060,0-76-4-66259650,RIO COXIPO - AABB,RIOCOXIPO-AA,RIO COXIPO - AABB,-15.6175,-56.0511,,,Brazil,WHOS,Rio Paraguay
2061,0-76-4-2351080,PCH APUCARANINHA MONTANTE 2,PCHAPUCARANI,PCH APUCARANINHA MONTANTE 2,-23.5175,-51.5303,,,Brazil,WHOS,Rio Parana
2062,0-76-4-61537000,UHE FURNAS RIO VERDE,UHEFURNASRIO,UHE FURNAS RIO VERDE,-21.6108,-45.4889,,,Brazil,WHOS,Rio Parana
2063,0-76-4-60641100,PCH VERDE 8 RIO FERNANDO,PCHVERDE8RIO,PCH VERDE 8 RIO FERNANDO,-17.4208,-50.5269,,,Brazil,WHOS,Rio Parana
2064,0-76-4-60500100,PCH TAMBORIL BARRAMENTO,PCHTAMBORILB,PCH TAMBORIL BARRAMENTO,-16.7856,-47.8844,,,Brazil,WHOS,Rio Parana
2065,0-76-4-83600500,PCH SALTO DONNER II JUSANTE,PCHSALTODONN,PCH SALTO DONNER II JUSANTE,-26.7631,-49.4411,,,Brazil,WHOS,
2066,0-76-0-4316907000000016,SANTA MARIA,SANTAMARIA,SANTA MARIA,-29.72499999,-53.72055554,,,Brazil,INMET,
2067,0-76-0-3552205000W83651,SOROCABA,SOROCABA,SOROCABA,-23.48,-47.45,,,Brazil,INMET,Rio Parana
2068,0-76-4-74322200,PCH AMBAR JUSANTE,PCHAMBARJUSA,PCH AMBAR JUSANTE,-26.7511,-53.3522,,,Brazil,WHOS,Rio Uruguay
2069,0-76-0-5107602000000065,RONDONOPOLIS,RONDONOPOLIS,RONDONOPOLIS,-16.4625,-54.58027777,,,Brazil,INMET,Rio Paraguay
2070,1029,Roncador,Roncador,Roncador,-30.558252,-56.310079,,,Uruguay,INA,Rio Uruguay
2071,0-76-0-3147600000W83737,PASSA QUATRO,PASSAQUATRO,PASSA QUATRO,-22.38277777,-44.96694443,,,Brazil,INMET,Rio Parana
2072,0-76-0-5004601000000367,ITAQUIRAI,ITAQUIRAI,ITAQUIRAI,-23.449501,-54.181858,,,Brazil,INMET,Rio Parana
2073,0-76-1-3106200000W83583,B.HORIZONTE- AEROPORTO,B.HORIZONTE-,B.HORIZONTE- AEROPORTO,-19.85,-43.95,,,Brazil,WHOS,
2074,2215,Río Areco - San Antonio de Are,RíoAreco-San,Río Areco - San Antonio de Are,-34.2405555555556,-59.4994444444444,,,Argentina,INA,Rio Parana
2075,0-76-4-60626000,UHE CACHOEIRA DOURADA JUSANTE,UHECACHOEIRA,UHE CACHOEIRA DOURADA JUSANTE,-18.4914,-49.5181,,,Brazil,WHOS,Rio Parana
2076,0-76-4-60478481,CORREGO SAIA VELHA,CORREGOSAIAV,CORREGO SAIA VELHA,-16.0497,-47.9378,,,Brazil,WHOS,Rio Parana
2077,0-76-4-60478482,FAL-UNB,FAL-UNB,FAL-UNB,-15.945,-47.9383,,,Brazil,WHOS,Rio Parana
2078,0-76-4-26033600,PCH PRIMAVERA MONTANTE 2,PCHPRIMAVERA,PCH PRIMAVERA MONTANTE 2,-15.3661,-54.8,,,Brazil,WHOS,
2079,0-76-0-3550308000W83781,SAO PAULO(MIR.de SANTANA),SAOPAULO(MIR,SAO PAULO(MIR.de SANTANA),-23.49638888,-46.61999999,,,Brazil,INMET,Rio Parana
2080,0-76-4-42145498,FAZENDA UMBURANA MONTANTE,FAZENDAUMBUR,FAZENDA UMBURANA MONTANTE,-17.2097,-44.4603,,,Brazil,WHOS,
2081,0-76-4-75780000,PASSO SAO BORJA,PASSOSAOBORJ,PASSO SAO BORJA,-28.6244,-56.0369,,,Brazil,WHOS,Rio Uruguay
2082,0-76-4-66071353,PCH ANTONIO BRENNAND MONTANTE 2,PCHANTONIOBR,PCH ANTONIO BRENNAND MONTANTE 2,-15.0231,-58.7217,,,Brazil,WHOS,Rio Paraguay
2083,0-76-4-61730080,UHE MARECHAL MAS. DE MORAES BARRAMENTO,UHEMARECHALM,UHE MARECHAL MAS. DE MORAES BARRAMENTO,-20.2842,-47.0636,,,Brazil,WHOS,Rio Parana
2084,0-76-4-24748000,PCH MOSQUITAO BARRAMENTO,PCHMOSQUITAO,PCH MOSQUITAO BARRAMENTO,-16.3419,-51.4397,,,Brazil,WHOS,
2085,2837,Río Nogoya - RP039ER,RíoNogoya-RP,Río Nogoya - RP039ER,-32.3947222222222,-59.7638888888889,,,Argentina,INA,Rio Parana
2086,0-76-4-63001100,PCH COSTA RICA JUSANTE,PCHCOSTARICA,PCH COSTA RICA JUSANTE,-18.5589,-53.1375,,,Brazil,WHOS,Rio Parana
2087,0-76-4-58753120,PCH ANNA MARIA JUSANTE,PCHANNAMARIA,PCH ANNA MARIA JUSANTE,-21.4864,-43.4589,,,Brazil,WHOS,
2088,0-76-4-58712000,CGH ITUERE MONTANTE 2,CGHITUEREMON,CGH ITUERE MONTANTE 2,-21.2336,-43.3192,,,Brazil,WHOS,
2089,0-76-4-73690030,PCH CELSO RAMOS MONTANTE,PCHCELSORAMO,PCH CELSO RAMOS MONTANTE,-26.7758,-52.0422,,,Brazil,WHOS,Rio Uruguay
2090,0-76-4-41818000,SANTO HIPOLITO (ANA/CEMIG),SANTOHIPOLIT,SANTO HIPOLITO (ANA/CEMIG),-18.3061,-44.2258,,,Brazil,WHOS,
2091,0-76-4-61780800,PCH SAO JOAQUIM MONTANTE 3,PCHSAOJOAQUI,PCH SAO JOAQUIM MONTANTE 3,-20.7083,-47.5853,,,Brazil,WHOS,Rio Parana
2092,0-76-4-86404000,PCH JARDIM JUSANTE 2,PCHJARDIMJUS,PCH JARDIM JUSANTE 2,-28.5931,-51.3983,,,Brazil,WHOS,
2093,0-76-4-62885700,UHE TRES IRMAOS CANAL PEREIRA BARRETO,UHETRESIRMAO,UHE TRES IRMAOS CANAL PEREIRA BARRETO,-20.6264,-51.08,,,Brazil,WHOS,Rio Parana
2094,19143,BATALHA,BATALHA,BATALHA,-17.345929,-47.472142,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
2095,872,La Boca,LaBoca,La Boca,-34.6366666666667,-58.3580555555556,,,Argentina,INA,Rio de la Plata
2096,0-76-0-5300108000000435,AGUAS EMENDADAS,AGUASEMENDAD,AGUAS EMENDADAS,-15.596491,-47.625801,,,Brazil,INMET,Rio Parana
2097,19021,C.BRANCO-2,C.BRANCO-2,C.BRANCO-2,-18.6597222,-48.4352778,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
2098,0-76-4-60203000,PCH GOIANDIRA JUSANTE,PCHGOIANDIRA,PCH GOIANDIRA JUSANTE,-18.1472,-48.2758,,,Brazil,WHOS,Rio Parana
2099,0-76-4-42450370,LAGOINHA - DF 105,LAGOINHA-DF1,LAGOINHA - DF 105,-15.7725,-47.3989,,,Brazil,WHOS,
2100,0-76-0-4302303000W83919,BOM JESUS,BOMJESUS,BOM JESUS,-28.66944443,-50.44194444,,,Brazil,INMET,
2101,0-76-4-74130000,PCH MATA COBRA JUSANTE,PCHMATACOBRA,PCH MATA COBRA JUSANTE,-28.0986,-53.0156,,,Brazil,WHOS,Rio Uruguay
2102,53,San Isidro,SanIsidro,San Isidro,-34.457166,-58.507163,,,Argentina,INA,Rio Parana
2103,0-76-4-76150050,PONTE IBIROCAI,PONTEIBIROCA,PONTE IBIROCAI,-29.4683,-56.4756,,,Brazil,WHOS,Rio Uruguay
2104,0-76-4-64507000,UHE CAPIVARA JATAIZINHO,UHECAPIVARAJ,UHE CAPIVARA JATAIZINHO,-23.2497,-50.9839,,,Brazil,WHOS,Rio Parana
2105,0-76-0-3303856000W83049,AVELAR (P.DO ALFERES),AVELAR(P.DOA,AVELAR (P.DO ALFERES),-22.34749999,-43.41777777,,,Brazil,INMET,
2106,0-76-4-58713500,CGH ITUERE MONTANTE 1,CGHITUEREMON,CGH ITUERE MONTANTE 1,-21.2872,-43.2286,,,Brazil,WHOS,
2107,0-76-4-60845500,PCH SALTO MORAIS CACHOEIRA DO GAMBA,PCHSALTOMORA,PCH SALTO MORAIS CACHOEIRA DO GAMBA,-18.8622,-49.7339,,,Brazil,WHOS,Rio Parana
2108,2857,Río Paraná - Chapetón,RíoParaná-Ch,Río Paraná - Chapetón,-31.6105555555556,-60.2947222222222,,,Argentina,INA,Rio Parana
2109,0-76-4-66171500,UHE MANSO RIO RONCADOR,UHEMANSORIOR,UHE MANSO RIO RONCADOR,-15.0919,-55.4417,,,Brazil,WHOS,Rio Paraguay
2110,58,Bermejo,Bermejo,Bermejo,-26.92629,-58.506205,,,Argentina,INA,Rio Paraguay
2111,0-76-4-43980002,BARRA DO ESCURO,BARRADOESCUR,BARRA DO ESCURO,-16.2681,-45.2369,,,Brazil,WHOS,
2112,0-76-0-3113503000W83485,CARBONITA,CARBONITA,CARBONITA,-17.533008,-43.012091,,,Brazil,INMET,
2113,0-76-4-81595000,PRAIA ALTA,PRAIAALTA,PRAIA ALTA,-24.2461,-47.2608,,,Brazil,WHOS,
2114,19016,S.DO FACÃO,S.DOFACÃO,S.DO FACÃO,-18.0666667,-47.6666667,,,Brazil,SAR - Agência Nacional de Águas (ANA),Rio Parana
2115,0-76-4-58095000,UHE SANTA BRANCA BARRAMENTO,UHESANTABRAN,UHE SANTA BRANCA BARRAMENTO,-23.3731,-45.8694,,,Brazil,WHOS,
2116,0-76-4-60710900,PCH FAZENDA VELHA MONTANTE 1,PCHFAZENDAVE,PCH FAZENDA VELHA MONTANTE 1,-17.9847,-51.7867,,,Brazil,WHOS,Rio Parana
2117,0-76-4-61410000,UHE MARECHAL MAS. DE MORAES RIO SAPUCAI,UHEMARECHALM,UHE MARECHAL MAS. DE MORAES RIO SAPUCAI,-22.0536,-45.6992,,,Brazil,WHOS,Rio Parana
2118,0-76-4-61865500,CGH JACUTINGA SAO LUIS,CGHJACUTINGA,CGH JACUTINGA SAO LUIS,-22.27,-46.6042,,,Brazil,WHOS,Rio Parana
2119,0-76-0-4214300000000515,RANCHO QUEIMADO,RANCHOQUEIMA,RANCHO QUEIMADO,-27.6786111,-49.04194444,,,Brazil,INMET,
2120,0-76-4-63170100,UHE PORTO PRI. SALTO CARLOS BOTELHO,UHEPORTOPRI.,UHE PORTO PRI. SALTO CARLOS BOTELHO,-21.4592,-50.9211,,,Brazil,WHOS,Rio Parana
2121,0-76-4-86450500,UHE MONTE CLARO JUSANTE 2,UHEMONTECLAR,UHE MONTE CLARO JUSANTE 2,-29.0211,-51.5333,,,Brazil,WHOS,
2122,0-76-4-64850100,PCH MOINHO BARRAMENTO,PCHMOINHOBAR,PCH MOINHO BARRAMENTO,-24.4192,-54.0286,,,Brazil,WHOS,Rio Parana
2123,0-76-4-61924950,UHE MARIMBONDO USINA MANDU,UHEMARIMBOND,UHE MARIMBONDO USINA MANDU,-20.4872,-48.4242,,,Brazil,WHOS,Rio Parana
